NAME,0.0,1.0S,10.0S,1.0MI,10.0MI,1.0HR,10.0HR,1.0D,10.0D,50.0D,100.0D,142.0D
BA-144,0.000e+00,3.592e-07,2.887e-06,6.077e-06,6.231e-06,6.231e-06,6.228e-06,6.225e-06,6.138e-06,5.792e-06,5.553e-06,5.493e-06
BA-145,0.000e+00,1.723e-07,1.120e-06,1.660e-06,1.663e-06,1.663e-06,1.662e-06,1.662e-06,1.639e-06,1.550e-06,1.490e-06,1.479e-06
BA-146,0.000e+00,5.513e-08,1.958e-07,2.046e-07,2.046e-07,2.046e-07,2.045e-07,2.044e-07,2.016e-07,1.906e-07,1.834e-07,1.824e-07
BA-147,0.000e+00,1.095e-08,3.926e-08,4.109e-08,4.108e-08,4.108e-08,4.106e-08,4.105e-08,4.050e-08,3.836e-08,3.707e-08,3.707e-08
BA-148,0.000e+00,1.504e-09,9.385e-09,1.357e-08,1.358e-08,1.358e-08,1.357e-08,1.357e-08,1.341e-08,1.280e-08,1.254e-08,1.273e-08
BA-149,0.000e+00,7.920e-11,1.493e-10,1.494e-10,1.494e-10,1.494e-10,1.493e-10,1.493e-10,1.481e-10,1.437e-10,1.445e-10,1.512e-10
BA-150,0.000e+00,5.172e-12,1.582e-11,1.616e-11,1.616e-11,1.616e-11,1.616e-11,1.616e-11,1.608e-11,1.584e-11,1.631e-11,1.748e-11
BA-151,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
BA-152,0.000e+00,5.512e-15,9.176e-15,9.175e-15,9.175e-15,9.175e-15,9.178e-15,9.188e-15,9.248e-15,9.623e-15,1.069e-14,1.228e-14
LA-137,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
LA-138,0.000e+00,5.022e-12,5.022e-11,3.013e-10,3.013e-09,1.808e-08,1.807e-07,4.336e-07,4.355e-06,2.684e-05,8.276e-05,1.688e-04
LA-139,0.000e+00,7.647e-12,1.182e-10,3.243e-09,2.851e-06,2.931e-04,1.631e-02,4.519e-02,4.922e-01,2.470e+00,4.916e+00,6.951e+00
LA-140,0.000e+00,5.437e-10,5.439e-09,3.274e-08,3.729e-07,4.127e-06,2.299e-04,1.159e-03,3.892e-02,1.073e-01,1.127e-01,1.143e-01
LA-141,0.000e+00,1.785e-09,2.254e-08,4.231e-07,5.172e-05,1.083e-03,8.623e-03,1.046e-02,1.074e-02,1.021e-02,9.876e-03,9.844e-03
LA-142,0.000e+00,9.208e-09,1.131e-07,1.515e-06,8.616e-05,1.210e-03,4.125e-03,4.210e-03,4.230e-03,4.013e-03,3.873e-03,3.853e-03
LA-143,0.000e+00,6.357e-08,1.481e-06,2.261e-05,2.472e-04,6.155e-04,6.520e-04,6.518e-04,6.430e-04,6.089e-04,5.861e-04,5.818e-04
LA-144,0.000e+00,1.124e-07,1.874e-06,1.559e-05,2.855e-05,2.854e-05,2.853e-05,2.852e-05,2.813e-05,2.659e-05,2.555e-05,2.532e-05
LA-145,0.000e+00,1.644e-07,2.073e-06,1.041e-05,1.433e-05,1.433e-05,1.432e-05,1.432e-05,1.412e-05,1.337e-05,1.288e-05,1.279e-05
LA-146,0.000e+00,1.543e-07,1.356e-06,2.526e-06,2.587e-06,2.587e-06,2.586e-06,2.585e-06,2.550e-06,2.416e-06,2.328e-06,2.316e-06
LA-147,0.000e+00,8.745e-08,7.081e-07,1.431e-06,1.464e-06,1.464e-06,1.463e-06,1.463e-06,1.443e-06,1.368e-06,1.320e-06,1.315e-06
LA-148,0.000e+00,2.563e-08,6.335e-08,6.483e-08,6.483e-08,6.483e-08,6.480e-08,6.478e-08,6.393e-08,6.069e-08,5.874e-08,5.877e-08
LA-149,0.000e+00,6.244e-09,2.674e-08,2.937e-08,2.937e-08,2.937e-08,2.936e-08,2.935e-08,2.899e-08,2.762e-08,2.693e-08,2.718e-08
LA-150,0.000e+00,6.550e-10,1.002e-09,1.002e-09,1.002e-09,1.002e-09,1.002e-09,1.002e-09,9.906e-10,9.500e-10,9.361e-10,9.570e-10
LA-151,0.000e+00,7.293e-11,1.411e-10,1.412e-10,1.412e-10,1.412e-10,1.411e-10,1.411e-10,1.398e-10,1.352e-10,1.351e-10,1.406e-10
LA-152,0.000e+00,2.886e-12,3.232e-12,3.232e-12,3.232e-12,3.232e-12,3.232e-12,3.232e-12,3.216e-12,3.173e-12,3.277e-12,3.529e-12
LA-153,0.000e+00,2.186e-13,2.748e-13,2.748e-13,2.748e-13,2.748e-13,2.749e-13,2.752e-13,2.762e-13,2.841e-13,3.110e-13,3.534e-13
LA-154,0.000e+00,4.217e-15,4.300e-15,4.300e-15,4.300e-15,4.300e-15,4.302e-15,4.307e-15,4.342e-15,4.556e-15,5.112e-15,5.929e-15
LA-155,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
CE-136,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
CE-137,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
CE-137M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
CE-138,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
CE-139,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
CE-139M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
CE-140,0.000e+00,2.330e-13,2.447e-12,1.860e-11,6.477e-10,3.008e-08,1.397e-05,1.689e-04,7.161e-02,1.564e+00,4.004e+00,6.091e+00
CE-141,0.000e+00,2.235e-12,2.698e-11,5.647e-10,5.279e-07,7.525e-05,9.757e-03,3.460e-02,4.040e-01,1.391e+00,1.849e+00,1.986e+00
CE-142,0.000e+00,4.699e-11,5.295e-10,7.236e-09,2.361e-06,2.372e-04,1.470e-02,4.162e-02,4.572e-01,2.304e+00,4.603e+00,6.528e+00
CE-143,0.000e+00,2.592e-09,3.052e-08,6.193e-07,6.769e-05,1.311e-03,1.697e-02,3.619e-02,9.113e-02,8.653e-02,8.334e-02,8.277e-02
CE-144,0.000e+00,6.513e-09,1.965e-07,8.304e-06,2.655e-04,1.766e-03,1.796e-02,4.313e-02,4.264e-01,2.020e+00,3.781e+00,5.086e+00
CE-145,0.000e+00,2.306e-08,4.381e-07,8.970e-06,7.889e-05,9.444e-05,9.439e-05,9.436e-05,9.311e-05,8.827e-05,8.514e-05,8.469e-05
CE-146,0.000e+00,6.899e-08,1.231e-06,1.377e-05,1.302e-04,3.232e-04,3.423e-04,3.422e-04,3.377e-04,3.205e-04,3.095e-04,3.083e-04
CE-147,0.000e+00,1.115e-07,1.296e-06,8.590e-06,2.093e-05,2.125e-05,2.124e-05,2.123e-05,2.096e-05,1.991e-05,1.926e-05,1.921e-05
CE-148,0.000e+00,1.175e-07,1.280e-06,5.556e-06,9.033e-06,9.032e-06,9.027e-06,9.024e-06,8.910e-06,8.480e-06,8.224e-06,8.231e-06
CE-149,0.000e+00,4.984e-08,1.072e-07,1.087e-07,1.087e-07,1.087e-07,1.086e-07,1.086e-07,1.073e-07,1.022e-07,9.945e-08,9.990e-08
CE-150,0.000e+00,2.059e-08,4.204e-08,4.208e-08,4.208e-08,4.208e-08,4.206e-08,4.205e-08,4.157e-08,3.987e-08,3.913e-08,3.971e-08
CE-151,0.000e+00,5.526e-09,1.114e-08,1.115e-08,1.115e-08,1.115e-08,1.115e-08,1.114e-08,1.102e-08,1.060e-08,1.046e-08,1.069e-08
CE-152,0.000e+00,1.399e-09,1.134e-08,2.758e-08,2.908e-08,2.908e-08,2.907e-08,2.906e-08,2.876e-08,2.770e-08,2.748e-08,2.834e-08
CE-153,0.000e+00,1.335e-10,3.967e-10,4.039e-10,4.039e-10,4.039e-10,4.038e-10,4.038e-10,4.009e-10,3.919e-10,3.988e-10,4.235e-10
CE-154,0.000e+00,1.149e-11,5.599e-11,6.550e-11,6.549e-11,6.549e-11,6.549e-11,6.551e-11,6.535e-11,6.545e-11,6.903e-11,7.596e-11
CE-155,0.000e+00,6.091e-13,9.794e-13,9.793e-13,9.793e-13,9.794e-13,9.796e-13,9.805e-13,9.862e-13,1.026e-12,1.138e-12,1.308e-12
CE-156,0.000e+00,5.334e-14,1.184e-13,1.187e-13,1.187e-13,1.187e-13,1.188e-13,1.189e-13,1.204e-13,1.290e-13,1.482e-13,1.753e-13
CE-157,0.000e+00,2.379e-15,2.789e-15,2.789e-15,2.789e-15,2.789e-15,2.791e-15,2.795e-15,2.831e-15,3.033e-15,3.488e-15,4.129e-15
PR-139,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PR-140,0.000e+00,0.000e+00,0.000e+00,0.000e+00,7.982e-22,2.374e-18,4.188e-15,3.950e-14,5.837e-12,1.240e-10,4.314e-10,8.391e-10
PR-141,0.000e+00,8.405e-17,8.688e-16,7.712e-15,2.006e-11,1.847e-08,3.256e-05,3.066e-04,4.473e-02,8.874e-01,2.685e+00,4.414e+00
PR-142,0.000e+00,2.778e-15,2.787e-14,1.704e-13,2.000e-12,1.643e-11,5.503e-10,8.733e-09,6.022e-06,1.279e-04,4.450e-04,8.656e-04
PR-142M,0.000e+00,2.776e-15,2.766e-14,1.627e-13,1.326e-12,3.308e-12,1.454e-11,1.075e-10,1.538e-08,3.266e-07,1.136e-06,2.210e-06
PR-143,0.000e+00,2.789e-13,3.544e-12,9.023e-11,8.281e-08,1.100e-05,1.830e-03,9.718e-03,3.034e-01,7.820e-01,8.270e-01,8.241e-01
PR-144,0.000e+00,7.692e-12,7.693e-11,4.655e-10,6.354e-09,6.080e-08,7.985e-07,1.964e-06,2.202e-05,9.637e-05,1.731e-04,2.306e-04
PR-144M,0.000e+00,3.134e-12,3.111e-11,1.795e-10,1.228e-09,2.257e-09,5.745e-09,1.106e-08,9.194e-08,4.284e-07,8.000e-07,1.075e-06
PR-145,0.000e+00,1.291e-10,7.737e-09,7.844e-07,1.250e-04,1.135e-03,7.688e-03,1.055e-02,1.114e-02,1.056e-02,1.019e-02,1.013e-02
PR-146,0.000e+00,8.195e-10,1.214e-08,3.451e-07,3.160e-05,3.752e-04,5.851e-04,5.849e-04,5.772e-04,5.478e-04,5.291e-04,5.271e-04
PR-147,0.000e+00,5.568e-09,1.110e-07,2.823e-06,8.429e-05,2.100e-04,2.237e-04,2.236e-04,2.208e-04,2.098e-04,2.029e-04,2.025e-04
PR-148,0.000e+00,1.610e-08,2.494e-07,3.586e-06,2.757e-05,3.201e-05,3.200e-05,3.199e-05,3.159e-05,3.009e-05,2.920e-05,2.924e-05
PR-149,0.000e+00,4.661e-08,8.746e-07,5.215e-06,1.943e-05,2.048e-05,2.047e-05,2.046e-05,2.022e-05,1.933e-05,1.886e-05,1.898e-05
PR-150,0.000e+00,3.590e-08,4.197e-07,9.903e-07,1.039e-06,1.039e-06,1.039e-06,1.038e-06,1.027e-06,9.895e-07,9.750e-07,9.916e-07
PR-151,0.000e+00,2.209e-08,1.380e-07,1.708e-07,1.708e-07,1.708e-07,1.707e-07,1.707e-07,1.690e-07,1.633e-07,1.618e-07,1.656e-07
PR-152,0.000e+00,1.039e-08,7.556e-08,1.439e-07,1.468e-07,1.468e-07,1.467e-07,1.467e-07,1.453e-07,1.406e-07,1.398e-07,1.438e-07
PR-153,0.000e+00,3.109e-09,2.215e-08,3.756e-08,3.780e-08,3.780e-08,3.778e-08,3.777e-08,3.742e-08,3.630e-08,3.629e-08,3.767e-08
PR-154,0.000e+00,4.643e-10,1.138e-09,1.149e-09,1.149e-09,1.149e-09,1.149e-09,1.149e-09,1.141e-09,1.122e-09,1.145e-09,1.217e-09
PR-155,0.000e+00,7.058e-11,2.257e-10,2.316e-10,2.316e-10,2.316e-10,2.315e-10,2.316e-10,2.309e-10,2.319e-10,2.443e-10,2.682e-10
PR-156,0.000e+00,4.835e-12,6.546e-12,6.546e-12,6.546e-12,6.546e-12,6.546e-12,6.550e-12,6.607e-12,7.020e-12,7.956e-12,9.338e-12
PR-157,0.000e+00,6.643e-13,1.039e-12,1.039e-12,1.039e-12,1.039e-12,1.040e-12,1.041e-12,1.055e-12,1.143e-12,1.332e-12,1.603e-12
PR-158,0.000e+00,2.632e-14,2.835e-14,2.835e-14,2.835e-14,2.835e-14,2.836e-14,2.840e-14,2.880e-14,3.115e-14,3.631e-14,4.364e-14
PR-159,0.000e+00,1.136e-15,1.277e-15,1.277e-15,1.277e-15,1.277e-15,1.278e-15,1.279e-15,1.298e-15,1.406e-15,1.641e-15,1.973e-15
ND-141,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
ND-142,0.000e+00,2.218e-18,2.344e-17,1.833e-16,7.051e-15,2.820e-13,6.192e-11,1.839e-09,1.557e-05,1.975e-03,1.446e-02,3.956e-02
ND-143,0.000e+00,2.793e-17,2.881e-16,2.648e-15,7.572e-12,6.541e-09,1.317e-05,1.723e-04,7.015e-02,1.394e+00,3.374e+00,4.839e+00
ND-144,0.000e+00,7.935e-11,7.937e-10,4.770e-09,4.878e-08,3.514e-07,1.213e-05,6.200e-05,6.716e-03,2.006e-01,8.524e-01,1.778e+00
ND-145,0.000e+00,3.913e-14,1.168e-12,4.154e-10,9.405e-07,6.714e-05,5.302e-03,2.077e-02,3.018e-01,1.529e+00,2.996e+00,4.161e+00
ND-146,0.000e+00,1.365e-12,3.669e-11,3.345e-09,3.228e-06,3.050e-04,9.131e-03,2.322e-02,2.412e-01,1.226e+00,2.504e+00,3.632e+00
ND-147,0.000e+00,3.021e-11,7.078e-10,5.856e-08,2.286e-05,5.452e-04,7.416e-03,1.780e-02,1.371e-01,2.716e-01,2.758e-01,2.757e-01
ND-148,0.000e+00,3.292e-10,8.336e-09,4.520e-07,6.262e-05,5.415e-04,5.763e-03,1.389e-02,1.400e-01,7.085e-01,1.421e+00,2.021e+00
ND-149,0.000e+00,1.823e-09,3.730e-08,9.249e-07,4.206e-05,2.937e-04,9.170e-04,9.357e-04,9.288e-04,8.918e-04,8.763e-04,8.892e-04
ND-150,0.000e+00,6.070e-09,1.716e-07,2.767e-06,3.688e-05,2.265e-04,2.275e-03,5.461e-03,5.461e-02,2.744e-01,5.516e-01,7.875e-01
ND-151,0.000e+00,1.344e-08,2.610e-07,2.229e-06,1.877e-05,4.255e-05,4.413e-05,4.412e-05,4.374e-05,4.261e-05,4.263e-05,4.400e-05
ND-152,0.000e+00,1.460e-08,1.762e-07,1.373e-06,1.177e-05,2.552e-05,2.626e-05,2.626e-05,2.605e-05,2.546e-05,2.556e-05,2.646e-05
ND-153,0.000e+00,1.174e-08,1.217e-07,6.512e-07,1.457e-06,1.466e-06,1.465e-06,1.465e-06,1.453e-06,1.420e-06,1.428e-06,1.483e-06
ND-154,0.000e+00,5.236e-09,5.181e-08,2.141e-07,3.322e-07,3.322e-07,3.320e-07,3.320e-07,3.306e-07,3.299e-07,3.409e-07,3.637e-07
ND-155,0.000e+00,1.783e-09,1.631e-08,5.622e-08,7.062e-08,7.062e-08,7.059e-08,7.058e-08,7.042e-08,7.104e-08,7.458e-08,8.098e-08
ND-156,0.000e+00,3.962e-10,3.805e-09,1.733e-08,3.402e-08,3.405e-08,3.403e-08,3.404e-08,3.429e-08,3.638e-08,4.071e-08,4.695e-08
ND-157,0.000e+00,7.316e-11,3.893e-10,4.796e-10,4.795e-10,4.795e-10,4.794e-10,4.796e-10,4.865e-10,5.344e-10,6.267e-10,7.567e-10
ND-158,0.000e+00,9.862e-12,6.872e-11,1.169e-10,1.175e-10,1.175e-10,1.175e-10,1.176e-10,1.197e-10,1.338e-10,1.608e-10,1.988e-10
ND-159,0.000e+00,6.206e-13,1.587e-12,1.598e-12,1.598e-12,1.598e-12,1.599e-12,1.601e-12,1.642e-12,1.895e-12,2.369e-12,3.024e-12
ND-160,0.000e+00,1.237e-13,4.267e-13,4.436e-13,4.436e-13,4.436e-13,4.436e-13,4.437e-13,4.442e-13,4.540e-13,4.892e-13,5.474e-13
ND-161,0.000e+00,2.688e-15,3.771e-15,3.771e-15,3.771e-15,3.772e-15,3.774e-15,3.780e-15,3.855e-15,4.277e-15,5.098e-15,6.199e-15
PM-145,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PM-146,0.000e+00,0.000e+00,0.000e+00,4.416e-22,1.019e-18,1.331e-15,2.682e-12,3.752e-11,3.323e-08,2.524e-06,1.291e-05,2.775e-05
PM-147,0.000e+00,1.090e-13,1.092e-12,7.220e-12,3.123e-09,5.750e-07,9.710e-05,5.625e-04,4.655e-02,5.544e-01,1.092e+00,1.334e+00
PM-148,0.000e+00,4.737e-13,4.737e-12,2.842e-11,2.840e-10,1.726e-09,7.206e-08,7.937e-07,4.446e-04,1.198e-02,2.589e-02,3.501e-02
PM-148M,0.000e+00,6.983e-14,6.983e-13,4.190e-12,4.188e-11,2.641e-10,2.944e-08,3.736e-07,2.248e-04,6.292e-03,1.267e-02,1.578e-02
PM-149,0.000e+00,3.051e-12,4.602e-11,2.384e-09,1.137e-06,6.240e-05,2.678e-03,7.012e-03,2.669e-02,3.336e-02,4.208e-02,5.075e-02
PM-150,0.000e+00,4.780e-11,4.778e-10,2.862e-09,2.809e-08,1.581e-07,2.582e-06,8.028e-06,3.460e-05,4.603e-05,6.649e-05,9.461e-05
PM-151,0.000e+00,1.759e-10,2.733e-09,7.305e-08,5.829e-06,1.049e-04,1.279e-03,2.659e-03,5.966e-03,5.811e-03,5.804e-03,5.977e-03
PM-152,0.000e+00,3.635e-10,4.345e-09,5.669e-08,2.437e-06,9.343e-06,9.523e-06,9.557e-06,9.572e-06,9.372e-06,9.438e-06,9.810e-06
PM-152M,0.000e+00,3.565e-10,3.541e-09,2.045e-08,1.397e-07,2.307e-07,2.315e-07,2.315e-07,2.314e-07,2.354e-07,2.463e-07,2.624e-07
PM-153,0.000e+00,1.687e-09,2.225e-08,2.965e-07,5.111e-06,7.559e-06,7.790e-06,7.789e-06,7.731e-06,7.576e-06,7.639e-06,7.949e-06
PM-154,0.000e+00,9.787e-10,1.369e-08,1.699e-07,1.385e-06,1.644e-06,1.644e-06,1.643e-06,1.638e-06,1.646e-06,1.711e-06,1.833e-06
PM-154M,0.000e+00,9.314e-10,9.051e-09,4.653e-08,1.425e-07,1.456e-07,1.455e-07,1.455e-07,1.460e-07,1.519e-07,1.633e-07,1.787e-07
PM-155,0.000e+00,1.596e-09,1.657e-08,9.516e-08,1.828e-07,1.828e-07,1.827e-07,1.827e-07,1.829e-07,1.879e-07,2.005e-07,2.197e-07
PM-156,0.000e+00,8.196e-10,6.710e-09,1.809e-08,2.348e-08,2.348e-08,2.347e-08,2.348e-08,2.374e-08,2.569e-08,2.909e-08,3.360e-08
PM-157,0.000e+00,3.853e-10,4.019e-09,2.045e-08,4.508e-08,4.525e-08,4.523e-08,4.525e-08,4.606e-08,5.149e-08,6.070e-08,7.278e-08
PM-158,0.000e+00,1.077e-10,5.593e-10,7.002e-10,7.000e-10,7.000e-10,6.998e-10,7.001e-10,7.155e-10,8.163e-10,9.885e-10,1.217e-09
PM-159,0.000e+00,1.750e-11,9.586e-11,1.195e-10,1.195e-10,1.195e-10,1.195e-10,1.196e-10,1.242e-10,1.522e-10,1.985e-10,2.590e-10
PM-160,0.000e+00,4.360e-12,8.848e-12,8.871e-12,8.871e-12,8.871e-12,8.868e-12,8.871e-12,8.994e-12,9.853e-12,1.142e-11,1.355e-11
PM-161,0.000e+00,2.090e-13,4.757e-13,4.771e-13,4.771e-13,4.771e-13,4.774e-13,4.782e-13,5.072e-13,6.719e-13,9.243e-13,1.232e-12
PM-162,0.000e+00,9.652e-15,1.172e-14,1.172e-14,1.172e-14,1.172e-14,1.173e-14,1.174e-14,1.192e-14,1.303e-14,1.556e-14,1.932e-14
SM-144,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
SM-145,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
SM-146,0.000e+00,0.000e+00,2.250e-23,9.947e-22,9.999e-20,3.621e-18,8.573e-16,1.885e-14,1.538e-10,6.413e-08,7.141e-07,2.313e-06
SM-147,0.000e+00,1.047e-13,1.047e-12,6.285e-12,6.285e-11,3.819e-10,1.350e-08,1.449e-07,1.185e-04,8.275e-03,3.671e-02,6.875e-02
SM-148,0.000e+00,6.974e-18,1.023e-16,1.697e-15,1.339e-13,4.727e-12,1.254e-09,2.877e-08,1.731e-04,3.129e-02,1.653e-01,3.486e-01
SM-149,0.000e+00,6.230e-16,6.885e-15,1.831e-13,6.976e-10,2.759e-07,1.400e-04,9.261e-04,1.887e-02,2.417e-02,2.654e-02,2.709e-02
SM-150,0.000e+00,2.847e-14,4.392e-13,7.778e-12,6.260e-10,2.212e-08,9.582e-06,1.418e-04,4.429e-02,4.338e-01,1.041e+00,1.652e+00
SM-151,0.000e+00,6.591e-13,6.664e-12,5.004e-11,8.718e-09,1.041e-06,1.615e-04,8.441e-04,2.475e-02,7.374e-02,8.616e-02,9.223e-02
SM-152,0.000e+00,5.294e-12,1.298e-10,4.960e-09,1.755e-06,6.971e-05,9.490e-04,2.330e-03,2.788e-02,2.057e-01,4.431e-01,6.182e-01
SM-153,0.000e+00,3.454e-11,5.441e-10,1.707e-08,3.424e-06,5.115e-05,5.511e-04,1.209e-03,4.152e-03,7.093e-03,1.189e-02,1.725e-02
SM-154,0.000e+00,1.122e-10,1.592e-09,3.240e-08,2.858e-06,2.580e-05,2.771e-04,6.700e-04,6.883e-03,3.613e-02,7.658e-02,1.152e-01
SM-155,0.000e+00,2.765e-10,4.157e-09,7.126e-08,1.712e-06,5.945e-06,7.160e-06,7.160e-06,7.192e-06,7.507e-06,8.177e-06,9.138e-06
SM-156,0.000e+00,3.641e-10,5.333e-09,5.964e-08,8.962e-07,5.452e-06,4.032e-05,6.417e-05,7.850e-05,8.623e-05,9.878e-05,1.146e-04
SM-157,0.000e+00,3.706e-10,3.865e-09,2.789e-08,3.110e-07,5.616e-07,5.746e-07,5.748e-07,5.872e-07,6.678e-07,7.941e-07,9.508e-07
SM-158,0.000e+00,2.867e-10,3.411e-09,2.338e-08,2.239e-07,9.409e-07,1.539e-06,1.539e-06,1.577e-06,1.821e-06,2.208e-06,2.696e-06
SM-159,0.000e+00,1.052e-10,1.115e-09,6.460e-09,2.665e-08,2.891e-08,2.890e-08,2.893e-08,3.025e-08,3.820e-08,5.033e-08,6.531e-08
SM-160,0.000e+00,4.425e-11,4.738e-10,2.751e-09,1.710e-08,2.454e-08,2.456e-08,2.458e-08,2.566e-08,3.212e-08,4.176e-08,5.340e-08
SM-161,0.000e+00,6.591e-12,5.368e-11,1.245e-10,1.297e-10,1.297e-10,1.297e-10,1.300e-10,1.428e-10,2.154e-10,3.187e-10,4.393e-10
SM-162,0.000e+00,1.593e-12,1.374e-11,4.059e-11,4.611e-11,4.611e-11,4.612e-11,4.617e-11,4.771e-11,5.690e-11,7.258e-11,9.317e-11
SM-163,0.000e+00,1.656e-13,6.519e-13,6.986e-13,6.987e-13,6.987e-13,6.990e-13,6.999e-13,7.184e-13,8.274e-13,1.031e-12,1.308e-12
SM-164,0.000e+00,1.694e-14,9.050e-14,1.125e-13,1.125e-13,1.125e-13,1.126e-13,1.127e-13,1.150e-13,1.280e-13,1.541e-13,1.902e-13
SM-165,0.000e+00,8.754e-16,1.662e-15,1.663e-15,1.663e-15,1.663e-15,1.664e-15,1.666e-15,1.693e-15,1.843e-15,2.166e-15,2.622e-15
EU-149,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
EU-150,0.000e+00,0.000e+00,2.047e-22,7.440e-21,7.441e-19,2.677e-17,2.663e-15,1.527e-14,1.776e-12,5.772e-11,1.876e-10,3.111e-10
EU-151,0.000e+00,4.717e-12,4.717e-11,2.830e-10,2.830e-09,1.696e-08,1.681e-07,4.015e-07,5.024e-06,2.533e-05,2.834e-05,2.550e-05
EU-152,0.000e+00,3.238e-16,3.348e-15,2.377e-14,6.355e-13,1.706e-11,1.591e-09,9.073e-09,1.020e-06,2.807e-05,6.894e-05,8.621e-05
EU-152M,0.000e+00,3.230e-16,3.270e-15,2.094e-14,3.518e-13,6.738e-12,4.618e-10,1.977e-09,4.665e-08,2.515e-07,3.238e-07,3.447e-07
EU-153,0.000e+00,5.763e-12,5.763e-11,3.471e-10,6.224e-09,3.593e-07,4.209e-05,2.283e-04,1.062e-02,8.387e-02,2.208e-01,3.724e-01
EU-154,0.000e+00,1.711e-13,1.711e-12,1.027e-11,1.027e-10,6.361e-10,3.196e-08,3.561e-07,1.866e-04,8.077e-03,3.890e-02,8.914e-02
EU-155,0.000e+00,1.338e-12,2.213e-11,9.074e-10,2.839e-07,7.243e-06,1.263e-04,3.115e-04,2.910e-03,1.094e-02,2.019e-02,3.393e-02
EU-156,0.000e+00,4.624e-12,4.669e-11,3.086e-10,8.148e-09,2.225e-07,1.728e-05,7.505e-05,1.308e-03,6.175e-03,1.186e-02,2.027e-02
EU-157,0.000e+00,1.380e-11,1.628e-10,1.947e-09,1.495e-07,2.391e-06,2.390e-05,4.398e-05,7.342e-05,1.052e-04,1.536e-04,2.349e-04
EU-158,0.000e+00,2.731e-11,2.766e-10,1.807e-09,3.241e-08,4.450e-07,1.719e-06,1.721e-06,1.768e-06,2.050e-06,2.494e-06,3.059e-06
EU-159,0.000e+00,2.906e-11,3.110e-10,2.550e-09,5.539e-08,2.035e-07,2.387e-07,2.389e-07,2.499e-07,3.163e-07,4.159e-07,5.374e-07
EU-160,0.000e+00,1.377e-11,1.337e-10,6.964e-10,3.539e-09,4.604e-09,4.605e-09,4.610e-09,4.875e-09,6.435e-09,8.684e-09,1.133e-08
EU-161,0.000e+00,1.020e-11,1.080e-10,5.889e-10,1.037e-09,1.037e-09,1.037e-09,1.039e-09,1.147e-09,1.757e-09,2.606e-09,3.576e-09
EU-162,0.000e+00,5.451e-12,5.615e-11,3.560e-10,2.150e-09,2.749e-09,2.749e-09,2.753e-09,2.937e-09,3.990e-09,5.482e-09,7.196e-09
EU-163,0.000e+00,1.465e-12,1.283e-11,3.345e-11,3.564e-11,3.565e-11,3.566e-11,3.572e-11,3.783e-11,4.982e-11,6.756e-11,8.856e-11
EU-164,0.000e+00,3.185e-13,1.150e-12,1.218e-12,1.218e-12,1.218e-12,1.218e-12,1.220e-12,1.273e-12,1.574e-12,2.043e-12,2.612e-12
